# Riot Stars main-script translation batch 001
# script_unique.txt lines 6-52 — unit / class description table
# Format:  <count>\t<japanese source message>\t<english replacement>
# The count column is optional and ignored by assemble.py.

21	遠隔戦闘の経験を積んだ鎧の弓兵。{FFFE}ジェムタイプ：赤	Ａｎ　ａｒｍｏｕｒｅｄ　ａｒｃｈｅｒ，　ｗｅｌｌ{FFFE}ｖｅｒｓｅｄ　ｉｎ　ｒａｎｇｅｄ　ｃｏｍｂａｔ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	弓による遠隔戦闘のエキスパート。{FFFE}ジェムタイプ：サイクル	Ａｎ　ｅｘｐｅｒｔ　ｏｆ　ｒａｎｇｅｄ{FFFE}ｃｏｍｂａｔ　ｗｉｔｈ　ｔｈｅ　ｂｏｗ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	山林を自由に行動する軽装の弓兵。{FFFE}ジェムタイプ：緑	Ａ　ｌｉｇｈｔｌｙ　ａｒｍｅｄ　ａｒｃｈｅｒ{FFFE}ｗｈｏ　ｒｏａｍｓ　ｔｈｅ　ｗｏｏｄｌａｎｄｓ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	弓による山林戦闘のエキスパート。{FFFE}ジェムタイプ：サイクル	Ａｎ　ｅｘｐｅｒｔ　ｏｆ　ｗｏｏｄｌａｎｄ{FFFE}ｃｏｍｂａｔ　ｗｉｔｈ　ｔｈｅ　ｂｏｗ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	槍を装備し機動力に優れた軽騎兵。{FFFE}ジェムタイプ：緑	Ａ　ｓｐｅａｒ‐ａｒｍｅｄ　ｌｉｇｈｔ{FFFE}ｃａｖａｌｒｙ，　ｈｉｇｈｌｙ　ｍｏｂｉｌｅ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	高い機動力と攻撃力を持つ騎士。{FFFE}ジェムタイプ：青	Ａ　ｋｎｉｇｈｔ　ｏｆ　ｈｉｇｈ　ａｔｔａｃｋ{FFFE}ｐｏｗｅｒ　ａｎｄ　ｍｏｂｉｌｉｔｙ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	乗馬と戦闘の技術を極めた騎士。{FFFE}ジェムタイプ：サイクル	Ａ　ｋｎｉｇｈｔ，　ｍａｓｔｅｒ　ｏｆ　ｂｏｔｈ{FFFE}ｒｉｄｉｎｇ　ａｎｄ　ｃｏｍｂａｔ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	直接攻撃と魔法を使える魔法騎士。{FFFE}ジェムタイプ：緑	Ａ　ｍａｇｉｃ　ｋｎｉｇｈｔ　ｗｈｏ　ｕｓｅｓ{FFFE}ｄｉｒｅｃｔ　ａｔｔａｃｋ　ａｎｄ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	高い人徳を持つ魔法騎士の昇格型。{FFFE}ジェムタイプ：青	Ａ　ｐｒｏｍｏｔｅｄ　ｍａｇｉｃ　ｋｎｉｇｈｔ{FFFE}ｏｆ　ｈｉｇｈ　ｖｉｒｔｕｅ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	村での略奪をなりわいとする盗賊。{FFFE}ジェムタイプ：緑	Ａ　ｔｈｉｅｆ　ｗｈｏ　ｌｉｖｅｓ　ｂｙ{FFFE}ｐｌｕｎｄｅｒｉｎｇ　ｖｉｌｌａｇｅｓ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	高い機動力を持つ馬に乗った盗賊。{FFFE}ジェムタイプ：緑	Ａ　ｔｈｉｅｆ　ｏｎ　ｈｏｒｓｅｂａｃｋ，　ｏｆ{FFFE}ｈｉｇｈ　ｍｏｂｉｌｉｔｙ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	地形に左右されない天馬の騎士。{FFFE}ジェムタイプ：緑	Ａ　ｐｅｇａｓｕｓ　ｋｎｉｇｈｔ　ｗｈｏ　ｉｓ{FFFE}ｕｎａｆｆｅｃｔｅｄ　ｂｙ　ｔｅｒｒａｉｎ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	高い戦闘力を持つ上級の天馬騎士。{FFFE}ジェムタイプ：赤	Ａｎ　ａｄｖａｎｃｅｄ　ｐｅｇａｓｕｓ{FFFE}ｋｎｉｇｈｔ　ｏｆ　ｈｉｇｈ　ｃｏｍｂａｔ{FFFE}ｐｏｗｅｒ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	炎の魔法を得意とする魔法戦士。{FFFE}ジェムタイプ：緑	Ａ　ｍａｇｉｃ　ｗａｒｒｉｏｒ　ｓｋｉｌｌｅｄ{FFFE}ｉｎ　ｆｉｒｅ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	炎の全体魔法を使う上級の魔術師。{FFFE}ジェムタイプ：緑	Ａｎ　ａｄｖａｎｃｅｄ　ｍａｇｅ　ｕｓｉｎｇ{FFFE}ａｌｌ‐ｔａｒｇｅｔ　ｆｉｒｅ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	炎・雷・暗黒魔法を使える魔術師。{FFFE}ジェムタイプ：サイクル	Ａ　ｍａｇｅ　ｗｈｏ　ｃａｎ　ｕｓｅ　ｆｉｒｅ，{FFFE}ｔｈｕｎｄｅｒ　ａｎｄ　ｄａｒｋ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	長射程の炎・雷の単体魔法を使える{FFFE}魔術師。ジェムタイプ：青	Ａ　ｍａｇｅ　ｕｓｉｎｇ　ｌｏｎｇ‐ｒａｎｇｅ{FFFE}ｓｉｎｇｌｅ‐ｔａｒｇｅｔ　ｆｉｒｅ　ａｎｄ{FFFE}ｔｈｕｎｄｅｒ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	モンスターを操り、氷魔法を使う{FFFE}魔術師。ジェムタイプ：赤	Ａ　ｍａｇｅ　ｗｈｏ　ｃｏｍｍａｎｄｓ{FFFE}ｍｏｎｓｔｅｒｓ　ａｎｄ　ｕｓｅｓ　ｉｃｅ{FFFE}ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	仲間の能力を引き出して戦うことを{FFFE}得意とする剣士。ジェムタイプ：緑	Ａ　ｓｗｏｒｄｓｍａｎ　ｓｋｉｌｌｅｄ　ａｔ{FFFE}ｆｉｇｈｔｉｎｇ　ｂｙ　ｄｒａｗｉｎｇ　ｏｕｔ{FFFE}ｈｉｓ　ａｌｌｉｅｓ’　ａｂｉｌｉｔｉｅｓ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	モンスターの力を引き出せる剣士。{FFFE}ジェムタイプ：青	Ａ　ｓｗｏｒｄｓｍａｎ　ｗｈｏ　ｃａｎ　ｄｒａｗ{FFFE}ｏｕｔ　ｍｏｎｓｔｅｒｓ’　ｐｏｗｅｒ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	フリーナイトの上級職。{FFFE}ジェムタイプ：サイクル	Ｔｈｅ　ａｄｖａｎｃｅｄ　ｃｌａｓｓ　ｏｆ{FFFE}ｔｈｅ　Ｆｒｅｅ　Ｋｎｉｇｈｔ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	最上級のビーストマスター。{FFFE}ジェムタイプ：サイクル	Ｔｈｅ　ｈｉｇｈｅｓｔ‐ｃｌａｓｓ　Ｂｅａｓｔ{FFFE}Ｍａｓｔｅｒ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	モンスターの力を引き出せる剣士。{FFFE}ジェムタイプ：ランダム	Ａ　ｓｗｏｒｄｓｍａｎ　ｗｈｏ　ｃａｎ　ｄｒａｗ{FFFE}ｏｕｔ　ｍｏｎｓｔｅｒｓ’　ｐｏｗｅｒ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｒａｎｄｏｍ
21	最上級のフリーナイト。{FFFE}ジェムタイプ：サイクル	Ｔｈｅ　ｈｉｇｈｅｓｔ‐ｃｌａｓｓ　Ｆｒｅｅ{FFFE}Ｋｎｉｇｈｔ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	細身の剣で素早く動く女剣士。{FFFE}ジェムタイプ：緑	Ａ　ｓｗｉｆｔ　ｓｗｏｒｄｓｗｏｍａｎ　ｗｉｔｈ{FFFE}ａ　ｓｌｅｎｄｅｒ　ｓｗｏｒｄ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	鋭い技の切れを備えた女剣士。{FFFE}ジェムタイプ：青	Ａ　ｓｗｏｒｄｓｗｏｍａｎ　ｗｉｔｈ　ｋｅｅｎ，{FFFE}ｓｈａｒｐ　ｔｅｃｈｎｉｑｕｅ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｂｌｕｅ
21	神の使いといわれる女剣士。{FFFE}ジェムタイプ：サイクル	Ａ　ｓｗｏｒｄｓｗｏｍａｎ　ｓａｉｄ　ｔｏ　ｂｅ{FFFE}ａｎ　ｅｎｖｏｙ　ｏｆ　ｔｈｅ　ｇｏｄｓ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	氷の魔法を得意とする女魔術師。{FFFE}ジェムタイプ：緑	Ａ　ｓｏｒｃｅｒｅｓｓ　ｓｋｉｌｌｅｄ　ｉｎ{FFFE}ｉｃｅ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｇｒｅｅｎ
21	氷の全体魔法を使う上級の魔術師。{FFFE}ジェムタイプ：ランダム	Ａｎ　ａｄｖａｎｃｅｄ　ｍａｇｅ　ｕｓｉｎｇ{FFFE}ａｌｌ‐ｔａｒｇｅｔ　ｉｃｅ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｒａｎｄｏｍ
21	氷・暗黒・マヒ魔法を使う魔術師。{FFFE}ジェムタイプ：ランダム	Ａ　ｍａｇｅ　ｕｓｉｎｇ　ｉｃｅ，　ｄａｒｋ{FFFE}ａｎｄ　ｐａｒａｌｙｓｉｓ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｒａｎｄｏｍ
21	己の肉体を極限まで鍛えた戦士。{FFFE}ジェムタイプ：赤	Ａ　ｗａｒｒｉｏｒ　ｗｈｏ　ｈａｓ　ｈｏｎｅｄ{FFFE}ｈｉｓ　ｂｏｄｙ　ｔｏ　ｔｈｅ　ｌｉｍｉｔ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｒｅｄ
21	炎・雷・光魔法を使う最上級の{FFFE}魔術師。ジェムタイプ：サイクル	Ｔｈｅ　ｈｉｇｈｅｓｔ‐ｃｌａｓｓ　ｍａｇｅ，{FFFE}ｕｓｉｎｇ　ｆｉｒｅ，　ｔｈｕｎｄｅｒ　ａｎｄ{FFFE}ｌｉｇｈｔ　ｍａｇｉｃ．{FFFE}Ｇｅｍ　Ｔｙｐｅ：Ｃｙｃｌｅ
21	クラス４１	Ｃｌａｓｓ　４１
21	クラス４２	Ｃｌａｓｓ　４２
21	クラス４３	Ｃｌａｓｓ　４３
21	カーライン王国の王女様。{FFFE}ちょっとわがまま。	Ｔｈｅ　Ｐｒｉｎｃｅｓｓ　ｏｆ　ｔｈｅ{FFFE}Ｋｉｎｇｄｏｍ　ｏｆ　Ｃａｒｌｉｎｅ．{FFFE}Ａ　ｌｉｔｔｌｅ　ｓｅｌｆｉｓｈ．
21	カーライン王国宮廷軍の司令官。	Ｔｈｅ　ｃｏｍｍａｎｄｅｒ　ｏｆ　ｔｈｅ{FFFE}Ｃａｒｌｉｎｅ　Ｒｏｙａｌ　Ａｒｍｙ．
